x,y,pass_end_x,pass_end_y,pass_angle,pass_length,pass_technique,pass_type,play_pattern,under_pressure,possession_team_id,shot_statsbomb_xg_y
93.5,41.2,99.9,56.8,1.1814796,16.861792,Normal,Open Play,From Free Kick,False,171,0.032485094
85.8,1.7,86.1,7.2,1.5163049,5.508176,Normal,Open Play,Regular Play,False,173,0.026564179
73.7,75.0,108.6,58.7,-0.43694085,38.518826,Normal,Open Play,Regular Play,False,179,0.01319522
101.7,6.4,112.3,28.7,1.1270736,24.691092,Normal,Open Play,Regular Play,False,179,0.08056297
98.8,54.3,97.5,53.9,-2.8430936,1.360147,Normal,Open Play,From Throw In,False,185,0.02461256
85.2,69.6,74.5,32.5,-1.8515862,38.612175,Normal,Open Play,From Throw In,False,179,0.018431814
87.4,10.9,106.3,30.6,0.8061206,27.300182,Normal,Open Play,From Throw In,False,179,0.16404916
103.0,4.2,90.6,13.2,2.513756,15.321879,Normal,Open Play,From Throw In,True,185,0.020990584
111.7,44.2,97.8,50.1,2.740179,15.100331,Normal,Open Play,From Corner,True,179,0.025692841
91.8,5.5,94.0,21.1,1.4306946,15.754364,Normal,Open Play,From Throw In,False,185,0.026143122
64.7,51.1,58.6,70.4,1.8769232,20.241047,Normal,Open Play,From Keeper,False,179,0.07231403
86.0,29.0,95.8,47.3,1.0791388,20.758854,Normal,Open Play,Regular Play,False,179,0.067023925
79.3,42.2,89.2,29.6,-0.9048271,16.024044,Normal,Open Play,Regular Play,True,185,0.15322435
113.1,73.0,109.9,35.3,-1.655474,37.835564,Normal,Open Play,From Goal Kick,False,179,0.065469384
113.4,16.0,99.2,28.5,2.419779,18.91798,Normal,Open Play,Regular Play,False,179,0.061174516
101.0,28.5,98.8,38.4,1.7894653,10.141499,Normal,Open Play,From Keeper,False,185,0.04428086
25.3,57.6,43.7,75.7,0.7771792,25.810268,Normal,Recovery,From Counter,False,185,0.33547014
79.5,59.0,86.1,43.7,-1.1635405,16.662832,Normal,Recovery,Regular Play,False,177,0.024457272
85.8,30.9,90.1,56.2,1.4024446,25.662813,Normal,Open Play,Regular Play,True,177,0.024735812
120.0,80.0,112.4,50.6,-1.823762,30.366428,Outswinging,Corner,From Corner,False,177,0.030281104
75.7,47.7,110.2,35.0,-0.35272172,36.763298,Normal,Free Kick,From Free Kick,False,872,0.046509083
115.6,25.0,113.6,37.1,1.7346045,12.264175,Normal,Open Play,Regular Play,True,177,0.38322276
84.7,52.6,109.9,36.1,-0.5797155,30.121256,Normal,Free Kick,From Free Kick,False,177,0.0965682
97.9,47.5,102.8,43.5,-0.68461716,6.325346,Normal,Open Play,From Throw In,False,177,0.44388628
106.6,54.5,104.0,45.6,-1.8550218,9.272001,Normal,Open Play,Regular Play,True,177,0.16865017
87.5,43.2,93.1,44.6,0.24497867,5.772348,Normal,Open Play,From Goal Kick,True,872,0.07953749
82.8,29.2,110.7,45.2,0.5206887,32.162247,Normal,Open Play,Regular Play,False,872,0.09219331
84.0,47.0,87.1,28.5,-1.4047712,18.75793,Normal,Open Play,From Keeper,False,177,0.026249493
98.1,33.1,98.8,30.3,-1.3258177,2.886174,Normal,Free Kick,From Free Kick,False,872,0.04170321
82.5,29.7,112.2,40.8,0.35766324,31.706467,Normal,Free Kick,From Free Kick,False,872,0.10470844
110.4,56.2,104.5,46.7,-2.126552,11.1830225,Normal,Open Play,From Free Kick,False,177,0.067827806
73.9,50.5,86.8,50.8,0.023251623,12.903488,Normal,Open Play,Regular Play,False,177,0.023062754
75.2,31.2,92.4,29.4,-0.10427161,17.29393,Normal,Open Play,Regular Play,False,180,0.033443738
111.1,52.9,114.3,42.7,-1.2667954,10.690183,Normal,Open Play,From Throw In,False,180,0.39293268
110.4,54.0,115.6,38.3,-1.2509578,16.538742,Normal,Open Play,From Free Kick,False,180,0.7939393
114.3,26.2,113.8,35.7,1.6233793,9.513149,Normal,Open Play,Regular Play,False,180,0.19458573
112.2,71.4,108.9,27.9,-1.6465133,43.624992,Normal,Open Play,Regular Play,False,180,0.04119373
93.5,16.8,86.5,29.7,2.067968,14.676852,Normal,Open Play,From Throw In,False,180,0.026018431
107.6,45.1,113.0,56.5,1.1284221,12.614278,Normal,Recovery,From Corner,False,180,0.0111136455
94.1,32.4,100.3,28.5,-0.56149364,7.324616,Normal,Recovery,From Throw In,False,180,0.053800724
88.5,26.4,99.0,29.2,0.26060238,10.866922,Normal,Open Play,Regular Play,False,180,0.026142437
111.0,20.5,113.2,40.9,1.4633684,20.518284,Normal,Open Play,From Keeper,True,180,0.26769963
77.2,3.1,98.1,3.1,0.0,20.9,Normal,Free Kick,From Free Kick,False,872,0.0044650403
90.4,71.4,113.9,36.5,-0.9781794,42.07446,Normal,Free Kick,From Free Kick,False,184,0.16955805
108.0,76.2,112.4,50.6,-1.4005845,25.975372,Normal,Open Play,From Free Kick,False,184,0.11086342
86.7,3.9,99.9,3.4,-0.037860688,13.209466,Normal,Open Play,Regular Play,False,173,0.008498481
120.0,0.1,118.6,35.1,1.610775,35.02799,Inswinging,Corner,From Corner,False,173,0.18421964
101.7,58.4,106.6,55.0,-0.6066051,5.964059,Normal,Open Play,From Corner,False,173,0.033971816
114.5,10.2,114.4,36.3,1.5746278,26.100191,Normal,Open Play,Regular Play,False,184,0.2704343
103.4,9.7,111.4,36.4,1.2796832,27.872747,Normal,Open Play,Regular Play,False,173,0.2566668
115.6,69.3,106.3,38.8,-1.866759,31.88636,Normal,Open Play,Regular Play,False,173,0.050684597
89.9,25.9,90.8,51.5,1.5356545,25.615816,Normal,Open Play,From Throw In,False,184,0.0317269
64.7,16.8,65.4,65.3,1.5563643,48.50505,Normal,Open Play,From Free Kick,False,173,0.009348521
92.5,15.1,108.1,43.9,1.0743736,32.753624,Normal,Open Play,From Goal Kick,False,184,0.0403659
64.8,12.7,109.2,31.4,0.39862314,48.177277,Through Ball,Recovery,From Throw In,False,184,0.22487135
98.8,6.6,108.6,35.3,1.2417467,30.327051,Normal,Open Play,From Goal Kick,False,173,0.038409293
104.6,77.1,105.3,55.0,-1.5391327,22.111084,Normal,Open Play,Regular Play,False,173,0.04729028
100.4,74.2,108.1,32.7,-1.3873404,42.208294,Normal,Open Play,From Keeper,False,184,0.026916774
105.1,66.3,110.7,37.1,-1.3813162,29.732138,Normal,Open Play,Regular Play,False,184,0.07154447
92.5,41.1,100.0,69.4,1.3117341,29.276953,Normal,Open Play,Regular Play,False,173,0.035643924
120.0,80.0,113.4,46.8,-1.7670331,33.849667,Inswinging,Corner,From Corner,False,173,0.060909703
93.6,18.2,107.7,52.6,1.1817987,37.177547,Normal,Open Play,From Goal Kick,False,179,0.022331985
105.9,74.1,99.3,66.1,-2.2605963,10.371114,Normal,Open Play,From Throw In,False,178,0.016551228
93.0,61.3,106.8,41.4,-0.9644682,24.21673,Normal,Open Play,Regular Play,False,179,0.05051107
108.7,75.3,110.9,26.3,-1.5259285,49.049362,Normal,Open Play,Regular Play,False,179,0.033087496
105.6,59.3,118.8,34.8,-1.0766116,27.82966,Normal,Open Play,Regular Play,False,179,0.19092351
52.0,41.1,79.4,7.6,-0.8852294,43.278286,Normal,Open Play,From Keeper,False,178,0.011008394
90.2,73.8,99.5,75.6,0.19118446,9.472592,Normal,Open Play,From Keeper,False,179,0.03064284
120.0,0.1,108.8,32.5,1.9036165,34.28119,Outswinging,Corner,From Corner,False,179,0.14584033
120.0,0.1,104.4,45.7,1.9004208,48.194607,Outswinging,Corner,From Corner,False,179,0.0504703
120.0,80.0,110.6,37.2,-1.78699,43.820087,Outswinging,Corner,From Corner,False,179,0.05031607
98.0,47.3,95.9,45.0,-2.3107712,3.1144824,Normal,Open Play,From Throw In,False,179,0.03782062
107.3,62.8,98.4,51.8,-2.251056,14.149558,Normal,Open Play,From Free Kick,False,179,0.03313166
111.6,20.5,103.9,35.2,2.0533097,16.594578,Normal,Open Play,From Free Kick,False,178,0.037099563
85.5,16.4,88.2,33.5,1.4141945,17.311846,Normal,Recovery,From Free Kick,False,178,0.011100014
87.9,34.4,87.9,41.8,1.5707964,7.4,Normal,Open Play,From Free Kick,False,178,0.028143771
106.2,54.7,93.6,53.9,-3.0781858,12.625371,Normal,Open Play,From Free Kick,True,178,0.021229096
83.1,46.0,83.6,17.4,-1.5533156,28.60437,Normal,Open Play,From Corner,False,179,0.058810476
87.6,56.9,108.8,56.3,-0.028294334,21.208488,Through Ball,Open Play,From Free Kick,False,179,0.16119662
120.0,0.1,114.1,33.8,1.7441139,34.21257,Outswinging,Corner,From Corner,False,179,0.07622903
86.6,20.9,80.9,38.6,1.8823432,18.595161,Normal,Open Play,Regular Play,False,179,0.02371205
86.9,45.5,100.4,21.2,-1.0636978,27.7982,Normal,Open Play,Regular Play,False,179,0.045594066
105.7,20.1,105.4,34.1,1.5922216,14.003214,Normal,Open Play,Regular Play,False,179,0.10486919
81.6,26.5,88.5,39.5,1.0828373,14.717676,Normal,Open Play,Regular Play,True,179,0.024513496
86.0,56.3,81.9,15.8,-1.6716871,40.707,Normal,Open Play,Regular Play,False,179,0.012326779
87.2,71.8,77.4,56.3,-2.134598,18.338211,Normal,Open Play,From Free Kick,False,179,0.0056951153
74.4,39.2,105.0,21.8,-0.51703197,35.201138,Normal,Open Play,Regular Play,False,179,0.07887032
102.6,67.2,107.3,47.2,-1.3399844,20.544828,Normal,Open Play,Regular Play,False,174,0.038922302
115.0,56.2,107.7,41.2,-2.0237205,16.682026,Normal,Open Play,From Throw In,True,174,0.24174234
106.7,9.1,105.1,25.8,1.6663132,16.776472,Normal,Open Play,From Throw In,False,185,0.06331538
105.9,24.1,110.3,20.0,-0.7501187,6.01415,Normal,Recovery,From Corner,False,185,0.010485479
106.8,67.8,109.1,38.2,-1.4932494,29.689224,Normal,Open Play,Regular Play,False,174,0.058199875
120.0,0.1,115.2,38.8,1.6941972,38.99654,Outswinging,Corner,From Corner,False,174,0.14605829
61.9,59.0,104.8,61.1,0.048912007,42.951366,Normal,Open Play,Regular Play,False,174,0.013058881
117.8,60.0,113.5,43.4,-1.8242613,17.147886,Normal,Open Play,From Free Kick,False,174,0.2184062
120.0,80.0,112.1,48.0,-1.8128316,32.960735,Inswinging,Corner,From Corner,False,174,0.044450935
120.0,0.1,116.2,35.6,1.6774325,35.7028,Inswinging,Corner,From Corner,False,174,0.15264446
92.4,42.2,98.9,26.9,-1.169064,16.623478,Normal,Open Play,From Free Kick,False,174,0.03798025
105.1,46.6,106.5,58.2,1.4506876,11.684177,Normal,Open Play,From Throw In,True,174,0.12502079
85.1,69.8,85.5,62.7,-1.5145178,7.1112585,Normal,Open Play,From Throw In,True,185,0.07585855
71.1,58.1,87.3,10.2,-1.244668,50.565304,Normal,Open Play,From Keeper,True,174,0.011442737
79.4,50.9,105.7,31.4,-0.6380033,32.740494,Normal,Open Play,From Free Kick,False,174,0.03048949
91.8,43.1,96.4,53.1,1.1396576,11.00727,Normal,Open Play,Regular Play,False,174,0.02001125
113.9,33.3,112.7,47.1,1.6575347,13.852076,Normal,Open Play,From Corner,True,181,0.07632491
111.7,65.8,107.0,34.9,-1.7217429,31.2554,Normal,Open Play,From Free Kick,False,181,0.09830342
120.0,80.0,113.9,45.9,-1.7478096,34.641304,Outswinging,Corner,From Corner,False,181,0.097873166
92.3,40.2,100.3,58.7,1.1626472,20.155643,Normal,Open Play,Regular Play,False,171,0.034685362
110.2,61.5,115.4,30.8,-1.4030077,31.137278,Normal,Open Play,From Corner,False,171,0.047305726
120.0,80.0,114.0,45.7,-1.7439712,34.820827,Outswinging,Corner,From Corner,False,181,0.089496285
77.5,14.4,99.7,25.1,0.44912958,24.644066,Normal,Open Play,From Free Kick,False,181,0.012298098
83.3,50.6,90.2,42.3,-0.8772443,10.793516,Normal,Open Play,From Free Kick,False,171,0.02880824
72.4,9.1,83.1,8.5,-0.056016102,10.716809,Normal,Open Play,From Counter,True,171,0.0148924505
64.4,30.5,91.4,32.9,0.08865588,27.106457,Normal,Open Play,Regular Play,False,171,0.089302994
69.8,13.2,106.7,34.4,0.5214778,42.556435,Normal,Free Kick,From Free Kick,False,171,0.024361342
103.6,23.7,95.9,25.8,2.8753407,7.981228,Normal,Open Play,Regular Play,False,181,0.070187815
113.9,59.2,97.8,17.5,-1.9392551,44.70011,Normal,Open Play,Regular Play,False,171,0.020786721
92.9,61.5,86.7,50.0,-2.065256,13.064838,Normal,Open Play,Regular Play,False,171,0.024281185
85.4,74.8,113.0,41.3,-0.8816627,43.405186,Normal,Free Kick,From Free Kick,False,181,0.20720516
91.4,58.1,95.2,22.2,-1.4653394,36.100555,Normal,Open Play,Regular Play,False,171,0.03685873
120.0,0.1,115.6,38.9,1.6837159,39.048687,Inswinging,Corner,From Corner,False,171,0.28062633
120.0,0.1,108.3,34.6,1.8977551,36.42993,Straight,Corner,From Corner,False,169,0.06231241
97.6,50.8,113.1,33.2,-0.8487573,23.452291,Normal,Open Play,From Corner,False,169,0.076129325
92.7,75.9,109.9,40.6,-1.117399,39.267418,Normal,Open Play,From Goal Kick,False,177,0.0730194
95.2,19.8,90.8,29.9,1.9816475,11.016806,Normal,Open Play,From Free Kick,False,169,0.020944176
64.7,38.4,81.8,32.4,-0.33745608,18.122086,Normal,Open Play,Regular Play,False,169,0.02989132
109.6,2.7,106.6,9.8,1.9705775,7.7077885,Normal,Open Play,From Throw In,False,169,0.030609302
91.7,0.1,100.5,21.7,1.1839206,23.323807,Normal,Throw-in,From Throw In,False,169,0.013935993
79.2,16.2,83.0,24.1,1.1224537,8.766413,Normal,Open Play,Regular Play,False,169,0.017413856
95.5,18.4,113.7,49.6,1.0427219,36.120354,Normal,Open Play,Regular Play,False,169,0.16686559
113.9,68.0,113.5,39.5,-1.5848305,28.502808,Normal,Open Play,From Throw In,False,177,0.15482295
120.0,80.0,110.2,48.5,-1.8724154,32.989243,Outswinging,Corner,From Corner,False,177,0.047341544
85.6,25.3,106.2,56.4,0.98576766,37.303753,Normal,Recovery,From Corner,False,177,0.030937206
95.0,42.0,104.6,53.2,0.86217004,14.751271,Normal,Open Play,Regular Play,False,177,0.055637665
100.9,61.4,93.5,60.8,-3.0606885,7.4242845,Normal,Open Play,From Free Kick,False,169,0.024023924
104.3,74.1,86.7,59.2,-2.4390812,23.060139,Normal,Open Play,From Corner,False,169,0.023415681
86.8,15.1,92.4,35.4,1.3016288,21.058252,Normal,Open Play,From Throw In,True,176,0.11198446
109.9,31.5,110.9,27.6,-1.3197936,4.0261645,Normal,Open Play,From Throw In,False,904,0.07453987
120.0,0.1,113.9,33.8,1.7498664,34.247627,Inswinging,Corner,From Corner,False,904,0.091748595
120.0,80.0,114.0,45.3,-1.742014,35.214912,Outswinging,Corner,From Corner,False,904,0.12015532
94.1,28.1,87.1,36.8,2.2483344,11.166468,Normal,Open Play,From Free Kick,True,176,0.02516407
93.2,6.5,104.5,25.9,1.0433631,22.451057,Normal,Open Play,Regular Play,False,176,0.104520254
98.6,62.1,106.2,64.6,0.31779802,8.000625,Normal,Open Play,From Throw In,True,904,0.060470395
78.3,30.5,92.1,37.0,0.4401915,15.25418,Normal,Open Play,From Throw In,False,176,0.027594468
69.9,11.0,108.6,44.0,0.7060671,50.859512,Normal,Free Kick,From Free Kick,False,176,0.052922502
107.7,25.5,107.7,48.8,1.5707964,23.3,Normal,Open Play,From Goal Kick,False,904,0.19198994
120.0,80.0,113.0,43.2,-1.7587681,37.459846,Outswinging,Corner,From Corner,False,904,0.0850875
114.3,76.3,111.6,46.4,-1.660853,30.021658,Normal,Open Play,From Throw In,False,904,0.062059946
83.6,73.7,87.4,64.0,-1.19742,10.417773,Normal,Open Play,From Throw In,False,904,0.024742525
92.7,63.2,106.9,44.0,-0.9339953,23.880535,Normal,Open Play,Regular Play,False,904,0.07138923
116.6,24.9,105.0,26.2,3.0299892,11.672618,Normal,Open Play,Regular Play,False,904,0.03396038
85.4,13.9,82.3,21.0,1.9824677,7.7472577,Normal,Open Play,Regular Play,False,172,0.020074321
71.9,48.0,87.5,9.2,-1.1885138,41.818657,Normal,Open Play,Regular Play,True,172,0.03869068
105.9,38.6,108.5,31.4,-1.2242575,7.6550636,Normal,Recovery,Regular Play,False,172,0.06503047
75.2,27.2,82.5,63.8,1.3739263,37.320904,Normal,Free Kick,From Free Kick,False,172,0.0057622953
101.4,50.5,101.3,39.4,-1.5798051,11.1004505,Normal,Open Play,From Keeper,True,175,0.102856636
113.1,65.8,104.3,45.6,-1.9816475,22.033611,Normal,Open Play,From Throw In,False,172,0.07479322
120.0,80.0,109.5,38.3,-1.8174671,43.00163,Outswinging,Corner,From Corner,False,172,0.045502473
56.3,25.8,71.0,13.9,-0.68052125,18.912958,Normal,Open Play,Regular Play,False,172,0.008038076
113.9,19.8,114.9,41.6,1.524957,21.822924,Normal,Open Play,From Throw In,False,172,0.46315256
94.8,33.7,84.3,28.5,-2.6817617,11.717082,Normal,Open Play,From Free Kick,True,172,0.022266531
87.5,11.1,113.8,26.5,0.52972776,30.477041,Through Ball,Open Play,From Goal Kick,False,175,0.06440428
79.9,59.8,88.6,54.0,-0.5880026,10.456099,Normal,Open Play,Regular Play,True,172,0.03464401
100.0,4.2,111.3,40.7,1.2705656,38.20916,Normal,Open Play,Regular Play,False,172,0.09703342
99.3,33.1,93.1,49.0,1.9425979,17.066048,Normal,Open Play,From Free Kick,False,175,0.03153941
111.1,75.2,110.1,45.1,-1.6040066,30.116608,Normal,Open Play,From Free Kick,False,172,0.09399568
120.0,0.1,114.1,39.5,1.7194381,39.839302,Inswinging,Corner,From Corner,False,172,0.14719798
92.6,29.8,80.9,32.2,2.939271,11.943618,Normal,Recovery,From Goal Kick,False,172,0.02197826
100.4,42.0,95.3,40.1,-2.7849724,5.4424257,Normal,Open Play,From Throw In,True,172,0.038039062
95.3,18.1,91.1,7.7,-1.9546139,11.21606,Normal,Open Play,Regular Play,False,172,0.014817902
89.8,41.5,104.8,58.4,0.844889,22.596682,Normal,Recovery,From Throw In,False,175,0.012495252
92.9,30.5,110.9,43.7,0.63274884,22.321291,Normal,Open Play,Regular Play,False,172,0.083455145
117.6,12.1,107.3,37.0,1.9630182,26.946243,Normal,Open Play,From Throw In,False,172,0.07806367
96.1,46.4,99.8,50.4,0.8243395,5.448853,Normal,Open Play,Regular Play,False,172,0.04186964
104.7,40.0,104.7,39.3,-1.5707964,0.7,Normal,Open Play,From Throw In,True,172,0.06362161
70.4,25.8,84.8,19.3,-0.42400834,15.79905,Normal,Open Play,From Counter,False,175,0.05461455
104.8,64.8,98.7,52.8,-2.0410883,13.461427,Normal,Open Play,From Throw In,False,189,0.020204581
93.2,72.3,111.2,49.5,-0.9025069,29.048923,Normal,Open Play,From Kick Off,False,186,0.13384527
120.0,80.0,107.7,37.0,-1.8494031,44.7246,Outswinging,Corner,From Corner,False,186,0.03267207
107.4,66.6,107.0,46.1,-1.590306,20.503902,Normal,Open Play,Regular Play,False,189,0.03750707
93.2,37.7,104.2,29.0,-0.66917306,14.024621,Normal,Open Play,From Counter,False,189,0.08307299
120.0,80.0,111.2,41.4,-1.7949446,39.590405,Outswinging,Corner,From Corner,False,189,0.076610856
68.5,36.8,94.4,26.1,-0.39177164,28.023205,Normal,Open Play,From Free Kick,False,186,0.024962736
86.6,21.2,101.2,18.6,-0.17623469,14.8296995,Normal,Open Play,Regular Play,False,189,0.011251804
83.6,38.3,83.9,69.0,1.5610247,30.701466,Normal,Open Play,From Throw In,False,186,0.010935569
82.6,72.7,108.1,44.2,-0.84089667,38.242645,Normal,Open Play,From Throw In,False,189,0.047111362
104.4,11.6,108.3,35.6,1.4097044,24.31481,Normal,Open Play,Regular Play,False,186,0.04794764
96.5,4.9,87.7,26.3,1.9609332,23.138712,Normal,Open Play,Regular Play,False,186,0.04294529
105.1,72.4,106.5,40.0,-1.5276133,32.430233,Normal,Open Play,From Throw In,False,189,0.0313261
73.7,66.2,85.1,64.4,-0.15660188,11.54123,Normal,Open Play,From Keeper,True,189,0.020193474
79.3,28.1,97.4,24.5,-0.19633286,18.454538,Normal,Open Play,Regular Play,False,189,0.04824457
99.8,54.3,119.0,50.5,-0.19539155,19.57243,Through Ball,Open Play,From Goal Kick,True,904,0.02090474
95.6,51.7,84.7,29.1,-2.0201848,25.091234,Normal,Open Play,From Corner,True,904,0.02149505
71.5,15.0,83.0,13.6,-0.12114301,11.584904,Normal,Open Play,Regular Play,True,904,0.011563315
117.9,12.4,106.5,28.9,2.175395,20.055174,Normal,Open Play,From Throw In,False,904,0.04665491
100.9,16.1,106.0,38.9,1.3507346,23.363434,Normal,Open Play,From Corner,False,904,0.038633663
116.1,69.0,114.2,42.6,-1.6426421,26.468283,Normal,Open Play,From Corner,False,904,0.19217592
79.6,34.8,93.8,57.6,1.0137756,26.86038,Normal,Open Play,Regular Play,False,904,0.05863923
100.2,48.2,109.3,56.4,0.7334219,12.24949,Normal,Open Play,From Free Kick,True,177,0.048131265
94.1,49.6,95.8,42.3,-1.3419975,7.495332,Normal,Open Play,From Throw In,True,904,0.068108164
98.1,56.3,105.5,50.0,-0.7052781,9.718539,Normal,Open Play,Regular Play,False,177,0.2726762
111.3,62.6,114.4,46.3,-1.3828567,16.592167,Normal,Open Play,From Free Kick,False,904,0.42574263
117.5,60.3,115.1,46.2,-1.7393932,14.302797,Normal,Open Play,From Free Kick,False,904,0.20847084
103.2,77.2,108.0,36.9,-1.4522481,40.58485,Normal,Open Play,From Throw In,False,904,0.031077199
117.1,25.4,100.5,31.9,2.7683778,17.827227,Normal,Open Play,From Throw In,False,904,0.08038753
114.1,30.6,110.5,25.0,-2.1421337,6.6573267,Normal,Open Play,From Corner,True,181,0.036640774
105.5,72.8,107.5,47.4,-1.4922183,25.478619,Normal,Open Play,From Goal Kick,False,184,0.060479324
92.0,18.2,94.7,6.7,-1.3401904,11.812705,Normal,Open Play,Regular Play,True,181,0.0089636855
107.6,40.8,105.4,44.6,2.095592,4.3908997,Normal,Open Play,From Throw In,True,181,0.1430498
67.5,19.5,74.0,56.5,1.3968952,37.56661,Normal,Open Play,Regular Play,False,184,0.0064913505
118.3,25.1,114.1,34.4,1.9949907,10.204411,Normal,Recovery,From Free Kick,False,181,0.11036399
76.0,47.3,102.7,27.2,-0.64529645,33.420055,Normal,Open Play,From Counter,False,184,0.076617405
47.6,62.1,59.7,37.3,-1.1168729,27.594383,Normal,Open Play,From Keeper,False,181,0.021660183
111.6,49.1,111.6,40.6,-1.5707964,8.5,Normal,Open Play,Regular Play,False,184,0.14515284
82.5,48.6,82.8,38.9,-1.5398784,9.7046385,Normal,Open Play,Regular Play,False,184,0.024960876
82.5,16.2,106.1,55.0,1.0243345,45.413654,Through Ball,Open Play,From Goal Kick,False,184,0.18793042
59.0,35.9,82.1,76.3,1.0513837,46.537834,Normal,Open Play,Regular Play,True,184,0.019896828
105.4,74.2,111.3,38.9,-1.4051883,35.78966,Normal,Free Kick,From Free Kick,False,181,0.08156634
80.7,67.1,113.7,29.1,-0.8557046,50.32892,Normal,Free Kick,From Free Kick,False,184,0.058926746
120.0,0.1,111.1,40.4,1.7881513,41.271057,Outswinging,Corner,From Corner,False,184,0.068271294
52.0,49.9,65.0,54.8,0.3604556,13.892804,Normal,Free Kick,From Free Kick,False,184,0.054800324
83.8,25.8,109.0,45.4,0.66104317,31.924911,Normal,Open Play,Regular Play,False,184,0.072553895
